sample,time_us,amplitude
1064,26.6,0.00146484375
1065,26.625,0.001708984375
1066,26.65,0.001708984375
1067,26.675,0.001708984375
1068,26.7,0.001708984375
1069,26.725,0.001708984375
1070,26.75,0.001708984375
1071,26.775,0.001708984375
1072,26.8,0.001708984375
1073,26.825,0.001708984375
1074,26.85,0.00146484375
1075,26.875,0.00146484375
1076,26.9,0.001708984375
1077,26.925,0.001708984375
1078,26.95,0.001708984375
1079,26.975,0.001708984375
1080,27.0,0.001708984375
1081,27.025,0.001708984375
1082,27.05,0.001708984375
1083,27.075,0.001708984375
1084,27.1,0.001708984375
1085,27.125,0.001708984375
1086,27.15,0.001953125
1087,27.175,0.001708984375
1088,27.2,0.001953125
1089,27.225,0.001953125
1090,27.25,0.001953125
1091,27.275,0.002197265625
1092,27.3,0.001953125
1093,27.325,0.001953125
1094,27.35,0.001953125
1095,27.375,0.001953125
1096,27.4,0.002197265625
1097,27.425,0.001708984375
1098,27.45,0.001953125
1099,27.475,0.001708984375
1100,27.5,0.001953125
1101,27.525,0.001953125
1102,27.55,0.001953125
1103,27.575,0.001708984375
1104,27.6,0.001953125
1105,27.625,0.001953125
1106,27.65,0.001953125
1107,27.675,0.001953125
1108,27.7,0.001953125
1109,27.725,0.002197265625
1110,27.75,0.001953125
1111,27.775,0.001953125
1112,27.8,0.00146484375
1113,27.825,0.001953125
1114,27.85,0.001953125
1115,27.875,0.001953125
1116,27.9,0.001708984375
1117,27.925,0.001708984375
1118,27.95,0.001953125
1119,27.975,0.001953125
1120,28.0,0.001708984375
1121,28.025,0.002197265625
1122,28.05,0.001708984375
1123,28.075,0.002197265625
1124,28.1,0.002197265625
1125,28.125,0.002197265625
1126,28.15,0.001953125
1127,28.175,0.001953125
1128,28.2,0.001953125
1129,28.225,0.001708984375
1130,28.25,0.001708984375
1131,28.275,0.001953125
1132,28.3,0.002197265625
1133,28.325,0.001953125
1134,28.35,0.001953125
1135,28.375,0.001708984375
1136,28.4,0.002197265625
1137,28.425,0.001953125
1138,28.45,0.002197265625
1139,28.475,0.002197265625
1140,28.5,0.001953125
1141,28.525,0.001708984375
1142,28.55,0.001953125
1143,28.575,0.001953125
1144,28.6,0.001953125
1145,28.625,0.001953125
1146,28.65,0.001953125
1147,28.675,0.001953125
1148,28.7,0.001953125
1149,28.725,0.001953125
1150,28.75,0.001953125
1151,28.775,0.002197265625
1152,28.8,0.001708984375
1153,28.825,0.001708984375
1154,28.85,0.001953125
1155,28.875,0.001953125
1156,28.9,0.001953125
1157,28.925,0.001953125
1158,28.95,0.00146484375
1159,28.975,0.001708984375
1160,29.0,0.001953125
1161,29.025,0.001708984375
1162,29.05,0.001708984375
1163,29.075,0.001953125
1164,29.1,0.001953125
1165,29.125,0.001953125
1166,29.15,0.001953125
1167,29.175,0.001953125
1168,29.2,0.001708984375
1169,29.225,0.001953125
1170,29.25,0.001953125
1171,29.275,0.001953125
1172,29.3,0.001708984375
1173,29.325,0.001708984375
1174,29.35,0.001953125
1175,29.375,0.001708984375
1176,29.4,0.001708984375
1177,29.425,0.001953125
1178,29.45,0.001708984375
1179,29.475,0.001708984375
1180,29.5,0.001953125
1181,29.525,0.001953125
1182,29.55,0.002197265625
1183,29.575,0.001953125
1184,29.6,0.001953125
1185,29.625,0.001708984375
1186,29.65,0.001708984375
1187,29.675,0.001953125
1188,29.7,0.001708984375
1189,29.725,0.001708984375
1190,29.75,0.001708984375
1191,29.775,0.001708984375
1192,29.8,0.001708984375
1193,29.825,0.001953125
1194,29.85,0.001708984375
1195,29.875,0.00146484375
1196,29.9,0.001708984375
1197,29.925,0.001708984375
1198,29.95,0.001708984375
1199,29.975,0.001708984375
1200,30.0,0.001708984375
1201,30.025,0.001708984375
1202,30.05,0.00146484375
1203,30.075,0.001708984375
1204,30.1,0.00146484375
1205,30.125,0.00146484375
1206,30.15,0.00146484375
1207,30.175,0.001708984375
1208,30.2,0.00146484375
1209,30.225,0.00146484375
1210,30.25,0.00146484375
1211,30.275,0.00146484375
1212,30.3,0.001708984375
1213,30.325,0.00146484375
1214,30.35,0.001708984375
1215,30.375,0.001708984375
1216,30.4,0.001708984375
1217,30.425,0.00146484375
1218,30.45,0.00146484375
1219,30.475,0.001708984375
1220,30.5,0.001708984375
1221,30.525,0.001708984375
1222,30.55,0.00146484375
1223,30.575,0.00146484375
1224,30.6,0.00146484375
1225,30.625,0.001708984375
1226,30.65,0.00146484375
1227,30.675,0.00146484375
1228,30.7,0.001708984375
1229,30.725,0.001708984375
1230,30.75,0.001708984375
1231,30.775,0.001708984375
1232,30.8,0.00146484375
1233,30.825,0.001708984375
1234,30.85,0.00146484375
1235,30.875,0.00146484375
1236,30.9,0.001708984375
1237,30.925,0.001708984375
1238,30.95,0.00146484375
1239,30.975,0.001708984375
1240,31.0,0.00146484375
1241,31.025,0.00146484375
1242,31.05,0.00146484375
1243,31.075,0.00146484375
1244,31.1,0.001708984375
1245,31.125,0.001708984375
1246,31.15,0.00146484375
1247,31.175,0.001708984375
1248,31.2,0.001708984375
1249,31.225,0.001708984375
1250,31.25,0.00146484375
1251,31.275,0.00146484375
1252,31.3,0.001708984375
1253,31.325,0.001953125
1254,31.35,0.001953125
1255,31.375,0.001708984375
1256,31.4,0.001953125
1257,31.425,0.001708984375
1258,31.45,0.001708984375
1259,31.475,0.001953125
1260,31.5,0.001708984375
1261,31.525,0.001708984375
1262,31.55,0.001708984375
1263,31.575,0.001708984375
1264,31.6,0.001708984375
1265,31.625,0.001953125
1266,31.65,0.001953125
1267,31.675,0.001708984375
1268,31.7,0.001708984375
1269,31.725,0.001708984375
1270,31.75,0.001953125
1271,31.775,0.001953125
1272,31.8,0.001953125
1273,31.825,0.001953125
1274,31.85,0.001953125
1275,31.875,0.001708984375
1276,31.9,0.001953125
1277,31.925,0.001953125
1278,31.95,0.001708984375
1279,31.975,0.001953125
1280,32.0,0.001708984375
1281,32.025,0.001708984375
1282,32.05,0.001708984375
1283,32.075,0.001953125
1284,32.1,0.001953125
1285,32.125,0.001953125
1286,32.15,0.001708984375
1287,32.175,0.001953125
1288,32.2,0.001708984375
1289,32.225,0.001953125
1290,32.25,0.001708984375
1291,32.275,0.001953125
1292,32.3,0.001953125
1293,32.325,0.002197265625
1294,32.35,0.002197265625
1295,32.375,0.001953125
1296,32.4,0.001953125
1297,32.425,0.001953125
1298,32.45,0.001953125
1299,32.475,0.002197265625
1300,32.5,0.001708984375
1301,32.525,0.002197265625
1302,32.55,0.001953125
1303,32.575,0.001708984375
1304,32.6,0.001953125
1305,32.625,0.001953125
1306,32.65,0.001708984375
1307,32.675,0.001953125
1308,32.7,0.001953125
1309,32.725,0.001708984375
1310,32.75,0.001708984375
1311,32.775,0.001953125
1312,32.8,0.001708984375
1313,32.825,0.001953125
1314,32.85,0.001953125
1315,32.875,0.001708984375
1316,32.9,0.001708984375
1317,32.925,0.001953125
1318,32.95,0.001708984375
1319,32.975,0.001708984375
1320,33.0,0.00146484375
1321,33.025,0.001953125
1322,33.05,0.00146484375
1323,33.075,0.001708984375
1324,33.1,0.001953125
1325,33.125,0.001708984375
1326,33.15,0.001708984375
1327,33.175,0.001708984375
1328,33.2,0.001708984375
1329,33.225,0.001708984375
1330,33.25,0.00146484375
1331,33.275,0.001708984375
1332,33.3,0.001708984375
1333,33.325,0.001708984375
1334,33.35,0.001708984375
1335,33.375,0.00146484375
1336,33.4,0.001708984375
1337,33.425,0.00146484375
1338,33.45,0.001708984375
1339,33.475,0.001708984375
1340,33.5,0.001708984375
1341,33.525,0.001708984375
1342,33.55,0.001708984375
1343,33.575,0.001953125
1344,33.6,0.00146484375
1345,33.625,0.001708984375
1346,33.65,0.001708984375
1347,33.675,0.00146484375
1348,33.7,0.001708984375
1349,33.725,0.001708984375
1350,33.75,0.001708984375
1351,33.775,0.00146484375
1352,33.8,0.001708984375
1353,33.825,0.001708984375
1354,33.85,0.00146484375
1355,33.875,0.001953125
1356,33.9,0.001708984375
1357,33.925,0.001708984375
1358,33.95,0.001708984375
1359,33.975,0.001708984375
1360,34.0,0.00146484375
1361,34.025,0.00146484375
1362,34.05,0.001708984375
1363,34.075,0.00146484375
1364,34.1,0.001708984375
1365,34.125,0.00146484375
1366,34.15,0.001708984375
1367,34.175,0.001953125
1368,34.2,0.00146484375
1369,34.225,0.001708984375
1370,34.25,0.00146484375
1371,34.275,0.00146484375
1372,34.3,0.001708984375
1373,34.325,0.00146484375
1374,34.35,0.001708984375
1375,34.375,0.00146484375
1376,34.4,0.001708984375
1377,34.425,0.00146484375
1378,34.45,0.001708984375
1379,34.475,0.001708984375
1380,34.5,0.00146484375
1381,34.525,0.001708984375
1382,34.55,0.001708984375
1383,34.575,0.00146484375
1384,34.6,0.00146484375
1385,34.625,0.001953125
1386,34.65,0.001708984375
1387,34.675,0.001708984375
1388,34.7,0.001708984375
1389,34.725,0.001708984375
1390,34.75,0.001708984375
1391,34.775,0.001708984375
1392,34.8,0.00146484375
1393,34.825,0.001708984375
1394,34.85,0.001708984375
1395,34.875,0.00146484375
1396,34.9,0.001708984375
1397,34.925,0.001708984375
1398,34.95,0.001708984375
1399,34.975,0.001708984375
1400,35.0,0.001953125
1401,35.025,0.001708984375
1402,35.05,0.001708984375
1403,35.075,0.00146484375
1404,35.1,0.00146484375
1405,35.125,0.001708984375
1406,35.15,0.001708984375
1407,35.175,0.001708984375
1408,35.2,0.001708984375
1409,35.225,0.00146484375
1410,35.25,0.001220703125
1411,35.275,0.00146484375
1412,35.3,0.001953125
1413,35.325,0.001708984375
1414,35.35,0.001708984375
1415,35.375,0.001708984375
1416,35.4,0.001708984375
1417,35.425,0.001708984375
1418,35.45,0.001708984375
1419,35.475,0.001708984375
1420,35.5,0.00146484375
1421,35.525,0.001708984375
1422,35.55,0.001708984375
1423,35.575,0.001953125
1424,35.6,0.001708984375
1425,35.625,0.001953125
1426,35.65,0.001953125
1427,35.675,0.001708984375
1428,35.7,0.001708984375
1429,35.725,0.002197265625
1430,35.75,0.001708984375
1431,35.775,0.001953125
1432,35.8,0.001708984375
1433,35.825,0.00146484375
1434,35.85,0.001708984375
1435,35.875,0.001708984375
1436,35.9,0.001953125
1437,35.925,0.001708984375
1438,35.95,0.001953125
1439,35.975,0.001708984375
1440,36.0,0.001953125
1441,36.025,0.001953125
1442,36.05,0.001708984375
1443,36.075,0.00146484375
1444,36.1,0.001953125
1445,36.125,0.001708984375
1446,36.15,0.002197265625
1447,36.175,0.001953125
1448,36.2,0.001708984375
1449,36.225,0.001708984375
1450,36.25,0.001953125
1451,36.275,0.001953125
1452,36.3,0.001708984375
1453,36.325,0.001953125
1454,36.35,0.001708984375
1455,36.375,0.001708984375
1456,36.4,0.001708984375
1457,36.425,0.001953125
1458,36.45,0.002197265625
1459,36.475,0.001953125
1460,36.5,0.00244140625
1461,36.525,0.001953125
1462,36.55,0.001953125
1463,36.575,0.002197265625
1464,36.6,0.002197265625
1465,36.625,0.001953125
1466,36.65,0.002197265625
1467,36.675,0.001953125
1468,36.7,0.001953125
1469,36.725,0.002197265625
1470,36.75,0.002197265625
1471,36.775,0.002197265625
1472,36.8,0.001953125
1473,36.825,0.001953125
1474,36.85,0.001708984375
1475,36.875,0.001708984375
1476,36.9,0.002197265625
1477,36.925,0.001953125
1478,36.95,0.001953125
1479,36.975,0.002197265625
1480,37.0,0.001953125
1481,37.025,0.001953125
1482,37.05,0.002197265625
1483,37.075,0.001708984375
1484,37.1,0.001708984375
1485,37.125,0.001953125
1486,37.15,0.001953125
1487,37.175,0.001953125
1488,37.2,0.001953125
1489,37.225,0.001708984375
1490,37.25,0.001708984375
1491,37.275,0.001708984375
1492,37.3,0.001953125
1493,37.325,0.001953125
1494,37.35,0.001953125
1495,37.375,0.001708984375
1496,37.4,0.001708984375
1497,37.425,0.001708984375
1498,37.45,0.00146484375
1499,37.475,0.001708984375
1500,37.5,0.001708984375
1501,37.525,0.001708984375
1502,37.55,0.00146484375
1503,37.575,0.001953125
1504,37.6,0.001953125
1505,37.625,0.00146484375
1506,37.65,0.00146484375
1507,37.675,0.001953125
1508,37.7,0.001220703125
1509,37.725,0.00146484375
1510,37.75,0.001708984375
1511,37.775,0.00146484375
1512,37.8,0.00146484375
1513,37.825,0.001953125
1514,37.85,0.001708984375
1515,37.875,0.001708984375
1516,37.9,0.001708984375
1517,37.925,0.001708984375
1518,37.95,0.001953125
1519,37.975,0.001953125
1520,38.0,0.001708984375
1521,38.025,0.001708984375
1522,38.05,0.00146484375
1523,38.075,0.00146484375
1524,38.1,0.001708984375
1525,38.125,0.00146484375
1526,38.15,0.001708984375
1527,38.175,0.001953125
1528,38.2,0.001708984375
1529,38.225,0.00146484375
1530,38.25,0.001708984375
1531,38.275,0.00146484375
1532,38.3,0.00146484375
1533,38.325,0.00146484375
1534,38.35,0.00146484375
1535,38.375,0.001708984375
1536,38.4,0.001708984375
1537,38.425,0.00146484375
1538,38.45,0.001708984375
1539,38.475,0.00146484375
1540,38.5,0.001708984375
1541,38.525,0.001708984375
1542,38.55,0.001708984375
1543,38.575,0.001708984375
1544,38.6,0.001708984375
1545,38.625,0.00146484375
1546,38.65,0.00146484375
1547,38.675,0.00146484375
1548,38.7,0.00146484375
1549,38.725,0.00146484375
1550,38.75,0.001708984375
1551,38.775,0.001708984375
1552,38.8,0.001708984375
1553,38.825,0.00146484375
1554,38.85,0.001708984375
1555,38.875,0.00146484375
1556,38.9,0.001708984375
1557,38.925,0.001953125
1558,38.95,0.001708984375
1559,38.975,0.001708984375
1560,39.0,0.001708984375
1561,39.025,0.00146484375
1562,39.05,0.00146484375
1563,39.075,0.001708984375
1564,39.1,0.00146484375
1565,39.125,0.00146484375
1566,39.15,0.001708984375
1567,39.175,0.00146484375
1568,39.2,0.001708984375
1569,39.225,0.001708984375
1570,39.25,0.001708984375
1571,39.275,0.001220703125
1572,39.3,0.001708984375
1573,39.325,0.00146484375
1574,39.35,0.001708984375
1575,39.375,0.001708984375
1576,39.4,0.001708984375
1577,39.425,0.00146484375
1578,39.45,0.001708984375
1579,39.475,0.00146484375
1580,39.5,0.00146484375
1581,39.525,0.00146484375
1582,39.55,0.00146484375
1583,39.575,0.001708984375
1584,39.6,0.00146484375
1585,39.625,0.001953125
1586,39.65,0.001953125
1587,39.675,0.001708984375
1588,39.7,0.001708984375
1589,39.725,0.001953125
1590,39.75,0.00146484375
1591,39.775,0.001708984375
1592,39.8,0.001953125
1593,39.825,0.001708984375
1594,39.85,0.001953125
1595,39.875,0.001708984375
1596,39.9,0.001708984375
1597,39.925,0.001708984375
1598,39.95,0.001953125
1599,39.975,0.001708984375
1600,40.0,0.002197265625
1601,40.025,0.001953125
1602,40.05,0.001953125
1603,40.075,0.001953125
1604,40.1,0.001953125
1605,40.125,0.002197265625
1606,40.15,0.001708984375
1607,40.175,0.001708984375
1608,40.2,0.001953125
1609,40.225,0.001953125
1610,40.25,0.001953125
1611,40.275,0.001953125
1612,40.3,0.001708984375
1613,40.325,0.002197265625
1614,40.35,0.001708984375
1615,40.375,0.001953125
1616,40.4,0.001953125
1617,40.425,0.001953125
1618,40.45,0.001708984375
1619,40.475,0.001953125
1620,40.5,0.001953125
1621,40.525,0.001708984375
1622,40.55,0.001953125
1623,40.575,0.001953125
1624,40.6,0.001953125
1625,40.625,0.001953125
1626,40.65,0.001708984375
1627,40.675,0.001953125
1628,40.7,0.001953125
1629,40.725,0.001953125
1630,40.75,0.001953125
1631,40.775,0.001953125
1632,40.8,0.001953125
1633,40.825,0.001953125
1634,40.85,0.001953125
1635,40.875,0.001953125
1636,40.9,0.001953125
1637,40.925,0.001953125
1638,40.95,0.001953125
1639,40.975,0.002197265625
1640,41.0,0.001953125
1641,41.025,0.001953125
1642,41.05,0.001953125
1643,41.075,0.001953125
1644,41.1,0.001953125
1645,41.125,0.001953125
1646,41.15,0.001953125
1647,41.175,0.001953125
1648,41.2,0.001953125
1649,41.225,0.002197265625
1650,41.25,0.001708984375
1651,41.275,0.001953125
1652,41.3,0.001953125
1653,41.325,0.001953125
1654,41.35,0.001953125
1655,41.375,0.001953125
1656,41.4,0.001708984375
1657,41.425,0.001708984375
1658,41.45,0.001708984375
1659,41.475,0.001953125
1660,41.5,0.001708984375
1661,41.525,0.001953125
1662,41.55,0.001953125
1663,41.575,0.00146484375
1664,41.6,0.001708984375
1665,41.625,0.001708984375
1666,41.65,0.001708984375
1667,41.675,0.001708984375
1668,41.7,0.001708984375
1669,41.725,0.001708984375
1670,41.75,0.001708984375
1671,41.775,0.001708984375
1672,41.8,0.001708984375
1673,41.825,0.001953125
1674,41.85,0.001953125
1675,41.875,0.00146484375
1676,41.9,0.001708984375
1677,41.925,0.001708984375
1678,41.95,0.001953125
1679,41.975,0.001708984375
1680,42.0,0.001708984375
1681,42.025,0.001708984375
1682,42.05,0.00146484375
1683,42.075,0.002197265625
1684,42.1,0.00146484375
1685,42.125,0.001708984375
1686,42.15,0.00146484375
1687,42.175,0.001708984375
1688,42.2,0.001708984375
1689,42.225,0.001708984375
1690,42.25,0.001953125
1691,42.275,0.00146484375
1692,42.3,0.001708984375
1693,42.325,0.001708984375
1694,42.35,0.001708984375
1695,42.375,0.001708984375
1696,42.4,0.001220703125
1697,42.425,0.001708984375
1698,42.45,0.001708984375
1699,42.475,0.001708984375
1700,42.5,0.001708984375
1701,42.525,0.001708984375
1702,42.55,0.001708984375
1703,42.575,0.001708984375
1704,42.6,0.001708984375
1705,42.625,0.001708984375
1706,42.65,0.001708984375
1707,42.675,0.001708984375
1708,42.7,0.001708984375
1709,42.725,0.00146484375
1710,42.75,0.001708984375
1711,42.775,0.00146484375
1712,42.8,0.001708984375
1713,42.825,0.001708984375
1714,42.85,0.00146484375
1715,42.875,0.00146484375
1716,42.9,0.001708984375
1717,42.925,0.001708984375
1718,42.95,0.001708984375
1719,42.975,0.00146484375
1720,43.0,0.001708984375
1721,43.025,0.00146484375
1722,43.05,0.001708984375
1723,43.075,0.001708984375
1724,43.1,0.00146484375
1725,43.125,0.001708984375
1726,43.15,0.00146484375
1727,43.175,0.001708984375
1728,43.2,0.001708984375
1729,43.225,0.00146484375
1730,43.25,0.001708984375
1731,43.275,0.00146484375
1732,43.3,0.001708984375
1733,43.325,0.001708984375
1734,43.35,0.001708984375
1735,43.375,0.001953125
1736,43.4,0.001708984375
1737,43.425,0.001708984375
1738,43.45,0.001708984375
1739,43.475,0.00146484375
1740,43.5,0.001708984375
1741,43.525,0.001708984375
1742,43.55,0.001708984375
1743,43.575,0.001708984375
1744,43.6,0.001708984375
1745,43.625,0.00146484375
1746,43.65,0.001708984375
1747,43.675,0.001708984375
1748,43.7,0.001708984375
1749,43.725,0.001708984375
1750,43.75,0.001708984375
1751,43.775,0.001953125
1752,43.8,0.001953125
1753,43.825,0.001708984375
1754,43.85,0.001953125
1755,43.875,0.001953125
1756,43.9,0.001953125
1757,43.925,0.001953125
1758,43.95,0.001953125
1759,43.975,0.001953125
1760,44.0,0.001708984375
1761,44.025,0.001953125
1762,44.05,0.001708984375
1763,44.075,0.001708984375
1764,44.1,0.001708984375
1765,44.125,0.001708984375
1766,44.15,0.001708984375
1767,44.175,0.001953125
1768,44.2,0.001953125
1769,44.225,0.001708984375
1770,44.25,0.001953125
1771,44.275,0.001953125
1772,44.3,0.001953125
1773,44.325,0.001708984375
1774,44.35,0.001708984375
1775,44.375,0.001708984375
1776,44.4,0.001953125
1777,44.425,0.001953125
1778,44.45,0.001708984375
1779,44.475,0.001953125
1780,44.5,0.001953125
1781,44.525,0.00146484375
1782,44.55,0.001953125
1783,44.575,0.001953125
1784,44.6,0.001953125
1785,44.625,0.002197265625
1786,44.65,0.001953125
1787,44.675,0.001708984375
1788,44.7,0.001708984375
1789,44.725,0.001953125
1790,44.75,0.002197265625
1791,44.775,0.001953125
1792,44.8,0.002197265625
1793,44.825,0.001953125
1794,44.85,0.001953125
1795,44.875,0.001953125
1796,44.9,0.001708984375
1797,44.925,0.001708984375
1798,44.95,0.001953125
1799,44.975,0.002197265625
1800,45.0,0.001953125
1801,45.025,0.002197265625
1802,45.05,0.001953125
1803,45.075,0.001953125
1804,45.1,0.001953125
1805,45.125,0.001953125
1806,45.15,0.001953125
1807,45.175,0.002197265625
1808,45.2,0.001953125
1809,45.225,0.002197265625
1810,45.25,0.001953125
1811,45.275,0.001953125
1812,45.3,0.001953125
1813,45.325,0.001953125
1814,45.35,0.001953125
1815,45.375,0.001953125
1816,45.4,0.001953125
1817,45.425,0.001953125
1818,45.45,0.001708984375
1819,45.475,0.001708984375
1820,45.5,0.001708984375
1821,45.525,0.001953125
1822,45.55,0.001708984375
1823,45.575,0.002197265625
1824,45.6,0.001708984375
1825,45.625,0.00146484375
1826,45.65,0.001708984375
1827,45.675,0.001953125
1828,45.7,0.001953125
1829,45.725,0.001708984375
1830,45.75,0.001953125
1831,45.775,0.001953125
1832,45.8,0.001953125
1833,45.825,0.001953125
1834,45.85,0.001953125
1835,45.875,0.001953125
1836,45.9,0.001708984375
1837,45.925,0.001953125
1838,45.95,0.001708984375
1839,45.975,0.001953125
1840,46.0,0.001708984375
1841,46.025,0.001708984375
1842,46.05,0.001708984375
1843,46.075,0.001708984375
1844,46.1,0.001953125
1845,46.125,0.001708984375
1846,46.15,0.00146484375
1847,46.175,0.001708984375
1848,46.2,0.001220703125
1849,46.225,0.00146484375
1850,46.25,0.001708984375
1851,46.275,0.00146484375
1852,46.3,0.001708984375
1853,46.325,0.001708984375
1854,46.35,0.001708984375
1855,46.375,0.00146484375
1856,46.4,0.001708984375
1857,46.425,0.001708984375
1858,46.45,0.001708984375
1859,46.475,0.00146484375
1860,46.5,0.001708984375
1861,46.525,0.00146484375
1862,46.55,0.001708984375
1863,46.575,0.00146484375
1864,46.6,0.00146484375
1865,46.625,0.00146484375
1866,46.65,0.00146484375
1867,46.675,0.001708984375
1868,46.7,0.001220703125
1869,46.725,0.00146484375
1870,46.75,0.001708984375
1871,46.775,0.001220703125
1872,46.8,0.001708984375
1873,46.825,0.001708984375
1874,46.85,0.00146484375
1875,46.875,0.00146484375
1876,46.9,0.00146484375
1877,46.925,0.001708984375
1878,46.95,0.00146484375
1879,46.975,0.00146484375
1880,47.0,0.001708984375
1881,47.025,0.00146484375
1882,47.05,0.00146484375
1883,47.075,0.00146484375
1884,47.1,0.001708984375
1885,47.125,0.00146484375
1886,47.15,0.00146484375
1887,47.175,0.001708984375
1888,47.2,0.001708984375
1889,47.225,0.00146484375
1890,47.25,0.00146484375
1891,47.275,0.001708984375
1892,47.3,0.001708984375
1893,47.325,0.00146484375
1894,47.35,0.001220703125
1895,47.375,0.00146484375
1896,47.4,0.001708984375
1897,47.425,0.001708984375
1898,47.45,0.00146484375
1899,47.475,0.00146484375
1900,47.5,0.00146484375
1901,47.525,0.00146484375
1902,47.55,0.00146484375
1903,47.575,0.00146484375
1904,47.6,0.001708984375
1905,47.625,0.001708984375
1906,47.65,0.001708984375
1907,47.675,0.00146484375
1908,47.7,0.001708984375
1909,47.725,0.001708984375
1910,47.75,0.00146484375
1911,47.775,0.001708984375
1912,47.8,0.001708984375
1913,47.825,0.001708984375
1914,47.85,0.00146484375
1915,47.875,0.001708984375
1916,47.9,0.001708984375
1917,47.925,0.001708984375
1918,47.95,0.001708984375
1919,47.975,0.00146484375
1920,48.0,0.001708984375
1921,48.025,0.001708984375
1922,48.05,0.001708984375
1923,48.075,0.001953125
1924,48.1,0.001708984375
1925,48.125,0.001708984375
1926,48.15,0.001708984375
1927,48.175,0.001708984375
1928,48.2,0.001708984375
1929,48.225,0.001708984375
1930,48.25,0.001708984375
1931,48.275,0.00146484375
1932,48.3,0.001953125
1933,48.325,0.00146484375
1934,48.35,0.001708984375
1935,48.375,0.001708984375
1936,48.4,0.001708984375
1937,48.425,0.001708984375
1938,48.45,0.001708984375
1939,48.475,0.001708984375
1940,48.5,0.00146484375
1941,48.525,0.001953125
1942,48.55,0.001708984375
1943,48.575,0.00146484375
1944,48.6,0.001953125
1945,48.625,0.001953125
1946,48.65,0.001953125
1947,48.675,0.001708984375
1948,48.7,0.001708984375
1949,48.725,0.001708984375
1950,48.75,0.001708984375
1951,48.775,0.001708984375
1952,48.8,0.001708984375
1953,48.825,0.001953125
1954,48.85,0.001953125
1955,48.875,0.001708984375
1956,48.9,0.001708984375
1957,48.925,0.001953125
1958,48.95,0.001953125
1959,48.975,0.001953125
1960,49.0,0.001708984375
1961,49.025,0.001953125
1962,49.05,0.001953125
1963,49.075,0.001953125
1964,49.1,0.001953125
1965,49.125,0.001953125
1966,49.15,0.001708984375
1967,49.175,0.001953125
1968,49.2,0.001953125
1969,49.225,0.001953125
1970,49.25,0.001953125
1971,49.275,0.001953125
1972,49.3,0.001953125
1973,49.325,0.001708984375
1974,49.35,0.001708984375
1975,49.375,0.001708984375
1976,49.4,0.001953125
1977,49.425,0.001708984375
1978,49.45,0.001708984375
1979,49.475,0.001708984375
1980,49.5,0.001953125
1981,49.525,0.001708984375
1982,49.55,0.001708984375
1983,49.575,0.001708984375
1984,49.6,0.001953125
1985,49.625,0.001953125
1986,49.65,0.001953125
1987,49.675,0.001953125
1988,49.7,0.002197265625
1989,49.725,0.001953125
1990,49.75,0.001953125
1991,49.775,0.001953125
1992,49.8,0.001953125
1993,49.825,0.001708984375
1994,49.85,0.00146484375
1995,49.875,0.001953125
1996,49.9,0.001953125
1997,49.925,0.001953125
1998,49.95,0.001953125
1999,49.975,0.001953125
2000,50.0,0.001953125
2001,50.025,0.001953125
2002,50.05,0.001953125
2003,50.075,0.001708984375
2004,50.1,0.001708984375
2005,50.125,0.001708984375
2006,50.15,0.001953125
2007,50.175,0.001953125
2008,50.2,0.001708984375
2009,50.225,0.001708984375
2010,50.25,0.001708984375
2011,50.275,0.002197265625
2012,50.3,0.00146484375
2013,50.325,0.001953125
2014,50.35,0.001708984375
2015,50.375,0.00146484375
2016,50.4,0.001708984375
2017,50.425,0.001708984375
2018,50.45,0.00146484375
2019,50.475,0.001708984375
2020,50.5,0.001708984375
2021,50.525,0.00146484375
2022,50.55,0.001953125
2023,50.575,0.00146484375
2024,50.6,0.00146484375
2025,50.625,0.00146484375
2026,50.65,0.001708984375
2027,50.675,0.00146484375
2028,50.7,0.001708984375
2029,50.725,0.001708984375
2030,50.75,0.001708984375
2031,50.775,0.001708984375
2032,50.8,0.001708984375
2033,50.825,0.001708984375
2034,50.85,0.001220703125
2035,50.875,0.00146484375
2036,50.9,0.001708984375
2037,50.925,0.001708984375
2038,50.95,0.001708984375
2039,50.975,0.001708984375
2040,51.0,0.00146484375
2041,51.025,0.00146484375
2042,51.05,0.001708984375
2043,51.075,0.00146484375
2044,51.1,0.00146484375
2045,51.125,0.001708984375
2046,51.15,0.001708984375
2047,51.175,0.001708984375
2048,51.2,0.001708984375
2049,51.225,0.001708984375
2050,51.25,0.00146484375
2051,51.275,0.001708984375
2052,51.3,0.001953125
2053,51.325,0.001708984375
2054,51.35,0.00146484375
2055,51.375,0.00146484375
2056,51.4,0.001708984375
2057,51.425,0.00146484375
2058,51.45,0.00146484375
2059,51.475,0.001220703125
2060,51.5,0.00146484375
2061,51.525,0.00146484375
2062,51.55,0.00146484375
2063,51.575,0.001220703125
2064,51.6,0.00146484375
2065,51.625,0.00146484375
2066,51.65,0.001708984375
2067,51.675,0.001708984375
2068,51.7,0.00146484375
2069,51.725,0.001708984375
2070,51.75,0.00146484375
2071,51.775,0.00146484375
2072,51.8,0.001708984375
2073,51.825,0.00146484375
2074,51.85,0.00146484375
2075,51.875,0.00146484375
2076,51.9,0.00146484375
2077,51.925,0.00146484375
2078,51.95,0.001708984375
2079,51.975,0.00146484375
2080,52.0,0.00146484375
2081,52.025,0.00146484375
2082,52.05,0.00146484375
2083,52.075,0.001953125
